Variable	varimp	gene
ONECUT3	0.0313374610353291	SFTPB
KLF16	0.0194939717033662	SFTPB
DOT1L	0.0292599469935664	SFTPB
ZNF554	0.0289258068902523	SFTPB
ZNF555	0.0321914254090245	SFTPB
ZNF556	0.038853007403436	SFTPB
ZNF57	0.0373227430926314	SFTPB
ZNF77	0.0269326586578234	SFTPB
NFIC	0.0245277130696848	SFTPB
HMG20B	0.028561267208504	SFTPB
RAX2	0.0231366824851681	SFTPB
ZBTB7A	0.0210046048285927	SFTPB
CREB3L3	0.0240334779501093	SFTPB
SAFB2	0.0286389314611412	SFTPB
SAFB	0.0297344692565099	SFTPB
RFX2	0.0463454014291153	SFTPB
ZNF557	0.0291859961681465	SFTPB
ZNF358	0.029359735167599	SFTPB
SNAPC2	0.0283240716794203	SFTPB
ZNF414	0.0301207868892984	SFTPB
ZNF558	0.0350083072798476	SFTPB
ZNF317	0.0340682402194923	SFTPB
ZNF699	0.0295894793186293	SFTPB
ZNF559	0.0292839604972905	SFTPB
ZNF177	0.0311461132330661	SFTPB
ZNF266	0.0428382878876601	SFTPB
ZNF560	0.0187648107665996	SFTPB
ZNF426	0.0291859961681465	SFTPB
ZNF121	0.0389594193381426	SFTPB
ZNF561	0.0285147515826373	SFTPB
ZNF562	0.0299171742790157	SFTPB
ZNF846	0.0315433152318574	SFTPB
PIN1	0.0291859961681465	SFTPB
DNMT1	0.0302798133109294	SFTPB
ZGLP1	0.0353753409596055	SFTPB
ZNF653	0.0291859961681465	SFTPB
ZNF627	0.0288445853706344	SFTPB
ZNF823	0.0329942410535081	SFTPB
ZNF441	0.0377041253068858	SFTPB
ZNF491	0.0359984639765954	SFTPB
ZNF440	0.0241031701662453	SFTPB
ZNF439	0.0283471075284419	SFTPB
ZNF69	0.0310604443823977	SFTPB
ZNF700	0.0410873004800022	SFTPB
ZNF763	0.0292137293871383	SFTPB
ZNF433	0.0629559746097236	SFTPB
ZNF878	0.0354706270356774	SFTPB
ZNF844	0.0274384615204015	SFTPB
ZNF788	0.029472822188362	SFTPB
ZNF20	0.0374395924637378	SFTPB
ZNF625	0.0554951269440155	SFTPB
ZNF136	0.0240093499358039	SFTPB
ZNF44	0.0303163461205934	SFTPB
ZNF563	0.030154962645289	SFTPB
ZNF442	0.028007463627729	SFTPB
ZNF799	0.0298689583363104	SFTPB
ZNF443	0.0289103497111499	SFTPB
ZNF709	0.0305596902845966	SFTPB
ZNF564	0.0291859961681465	SFTPB
ZNF490	0.0290847696252703	SFTPB
ZNF791	0.029337778799025	SFTPB
JUNB	0.0426593946542938	SFTPB
KLF1	0.0320888129269808	SFTPB
NFIX	0.0283775831908265	SFTPB
LYL1	0.0281754690804784	SFTPB
CC2D1A	0.0291859961681465	SFTPB
RFX1	0.0290132819100198	SFTPB
ZNF333	0.0309229966363114	SFTPB
AKAP8	0.0359572592980888	SFTPB
AKAP8L	0.029105521922716	SFTPB
WIZ	0.0362860552068438	SFTPB
KLF2	0.0283087400832531	SFTPB
NR2F6	0.0368145004309446	SFTPB
JUND	0.0580653120084208	SFTPB
MEF2B	0.0289019180007192	SFTPB
GATAD2A	0.0312962910592835	SFTPB
PBX4	0.0252387970294419	SFTPB
ZNF101	0.0279799412397087	SFTPB
ZNF14	0.0291859961681465	SFTPB
ZNF506	0.0301758743965206	SFTPB
ZNF253	0.0288046413466851	SFTPB
ZNF93	0.025270590561013	SFTPB
ZNF682	0.0293154085818858	SFTPB
ZNF90	0.0363529782121568	SFTPB
ZNF486	0.0287315515209605	SFTPB
ZNF737	0.0304958353580071	SFTPB
ZNF626	0.0293594856690141	SFTPB
ZNF66	0.0410370842703705	SFTPB
ZNF85	0.0292117460259637	SFTPB
ZNF430	0.0291859961681465	SFTPB
ZNF714	0.0288420488391259	SFTPB
ZNF431	0.027821396287569	SFTPB
ZNF708	0.035214625826781	SFTPB
ZNF493	0.0294111189741308	SFTPB
ZNF429	0.0453786835111846	SFTPB
ZNF100	0.0311442133903293	SFTPB
ZNF43	0.028787059783289	SFTPB
ZNF208	0.0384781384405948	SFTPB
ZNF257	0.0370411028674507	SFTPB
ZNF676	0.0396180502051528	SFTPB
ZNF729	0.0270349369728738	SFTPB
ZNF98	0.038285546223326	SFTPB
ZNF492	0.03314176408423	SFTPB
ZNF99	0.0288960404885822	SFTPB
ZNF728	0.0321706565566649	SFTPB
ZNF730	0.0291197398161528	SFTPB
ZNF724	0.0338702959118347	SFTPB
ZNF91	0.0291859961681465	SFTPB
ZNF675	0.028163739584512	SFTPB
ZNF681	0.0302963315091556	SFTPB
ZNF726	0.0279596162034284	SFTPB
ZNF254	0.0280631668513374	SFTPB
ZNF536	0.0893644730458204	SFTPB
TSHZ3	0.0306907943622976	SFTPB
ZNF507	0.0291859961681465	SFTPB
CEBPA	2.28019295721609	SFTPB
CEBPG	0.0229151602167479	SFTPB
ZNF302	0.0275620098351814	SFTPB
ZNF181	0.0291859961681465	SFTPB
ZNF599	0.0291859961681465	SFTPB
ZNF30	0.0306300422770032	SFTPB
ZNF792	0.0385483634231175	SFTPB
USF2	0.0341165293266871	SFTPB
ETV2	0.0343378364927325	SFTPB
ZBTB32	0.0121271882135188	SFTPB
KMT2B	0.040136542434206	SFTPB
THAP8	0.0291859961681465	SFTPB
OVOL3	0.0251758401095779	SFTPB
ZNF565	0.0291793175642932	SFTPB
ZNF146	0.0294537569118566	SFTPB
ZFP14	0.0381791677283526	SFTPB
ZFP82	0.0282696966929207	SFTPB
ZNF566	0.0351154859891431	SFTPB
ZNF260	0.0334498339974041	SFTPB
ZNF529	0.0329006381841648	SFTPB
ZNF382	0.0323921858493623	SFTPB
ZNF461	0.0293337449769746	SFTPB
ZNF567	0.0281841406447513	SFTPB
ZNF850	0.0262735684299106	SFTPB
ZNF790	0.0291859961681465	SFTPB
ZNF345	0.0647524984085956	SFTPB
ZNF829	0.0295408894698554	SFTPB
ZNF568	0.0291859961681465	SFTPB
ZNF420	0.0292933263711913	SFTPB
ZNF585A	0.0291859961681465	SFTPB
ZNF585B	0.0291859961681465	SFTPB
ZNF383	0.0291859961681465	SFTPB
HKR1	0.0507690480279003	SFTPB
ZNF527	0.0291859961681465	SFTPB
ZNF569	0.0291859961681465	SFTPB
ZNF570	0.0297067313253505	SFTPB
ZNF793	0.0420998859619203	SFTPB
ZNF571	0.143470175558157	SFTPB
ZNF540	0.0511843003468122	SFTPB
ZFP30	0.0290587296372708	SFTPB
ZNF781	0.0384666872372904	SFTPB
ZNF607	0.0340041018300038	SFTPB
ZNF573	0.0243396127161903	SFTPB
DPF1	0.029869312427533	SFTPB
ZNF546	0.0398658876654139	SFTPB
ZNF780B	0.0381854542453125	SFTPB
ZNF780A	0.0305466691537746	SFTPB
DMRTC2	0.021397500218488	SFTPB
ZNF574	0.0420955205202367	SFTPB
POU2F2	0.0241224939224743	SFTPB
ZNF526	0.0307868923586782	SFTPB
ERF	0.0366609232918167	SFTPB
CIC	0.0283350596201552	SFTPB
ZNF575	0.02834145298047	SFTPB
ZNF576	0.0294553848294331	SFTPB
ZNF428	0.0362496425585221	SFTPB
ZNF283	0.0291859961681465	SFTPB
ZNF404	0.0346258730987505	SFTPB
ZNF45	0.0273447220726099	SFTPB
ZNF221	0.033620799474675	SFTPB
ZNF155	0.0314297802833199	SFTPB
ZNF230	0.0321137927086661	SFTPB
ZNF222	0.0299276646796738	SFTPB
ZNF223	0.0336171056892801	SFTPB
ZNF284	0.0336642674212318	SFTPB
ZNF224	0.0210880611724342	SFTPB
ZNF225	0.0291859961681465	SFTPB
ZNF234	0.0303693437492604	SFTPB
ZNF226	0.0339241800491786	SFTPB
ZNF227	0.0327912499658522	SFTPB
ZNF235	0.0291859961681465	SFTPB
ZNF233	0.0326804688330377	SFTPB
ZNF112	0.0291859961681465	SFTPB
ZNF285	0.042578624120352	SFTPB
ZNF229	0.0333223410287004	SFTPB
ZNF180	0.0291859961681465	SFTPB
RELB	0.0293169675399101	SFTPB
ZNF296	0.0310687208943303	SFTPB
FOSB	0.0384472443603765	SFTPB
SIX5	0.0294674888540411	SFTPB
FOXA3	0.0517323088436342	SFTPB
MYPOP	0.0303189184993231	SFTPB
HIF3A	0.0332706002232734	SFTPB
ARHGAP35	0.0357144144704506	SFTPB
NPAS1	0.0205653835995813	SFTPB
MEIS3	0.035563076679732	SFTPB
ZNF541	0.0707281975024335	SFTPB
TPRX1	0.031451450920031	SFTPB
CRX	0.00345098394378134	SFTPB
ZNF114	0.0290867537888234	SFTPB
DBP	0.0371713876534101	SFTPB
TEAD2	0.025463015247741	SFTPB
PRR12	0.0302831762506806	SFTPB
IRF3	0.0291034516414654	SFTPB
ATF5	0.0376641673105014	SFTPB
ZNF473	0.027672918833377	SFTPB
NR1H2	0.184415884952109	SFTPB
SPIB	0.0239645203771202	SFTPB
ZNF175	0.0272711895459346	SFTPB
ZNF577	0.0325995774274651	SFTPB
ZNF649	0.021870405134554	SFTPB
ZNF613	0.0327013342742825	SFTPB
ZNF350	0.0327830402580183	SFTPB
ZNF615	0.0316768733797225	SFTPB
ZNF614	0.0284115600815944	SFTPB
ZNF432	0.0267899059690108	SFTPB
ZNF841	0.0341676712641844	SFTPB
ZNF616	0.0303347943625788	SFTPB
ZNF836	0.0242263729566576	SFTPB
ZNF766	0.0300154595617706	SFTPB
ZNF480	0.0292660428153574	SFTPB
ZNF610	0.0580285286157225	SFTPB
ZNF880	0.0287541253748085	SFTPB
ZNF528	0.0432510611751591	SFTPB
ZNF534	0.0406530360416622	SFTPB
ZNF578	0.0337243040425191	SFTPB
ZNF808	0.0282434220343026	SFTPB
ZNF701	0.0258471169437886	SFTPB
ZNF83	0.0389728902402206	SFTPB
ZNF611	0.0319792157587175	SFTPB
ZNF600	0.0318934844114146	SFTPB
ZNF28	0.0291859961681465	SFTPB
ZNF468	0.0319933314820178	SFTPB
ZNF320	0.0270380163093998	SFTPB
ZNF888	0.0291859961681465	SFTPB
ZNF816	0.0494027567847731	SFTPB
ZNF160	0.0358952076028691	SFTPB
ZNF415	0.0315697140684003	SFTPB
ZNF347	0.020151005164178	SFTPB
ZNF665	0.0286898562833412	SFTPB
ZNF677	0.0284886059026368	SFTPB
ZNF845	0.0297094724531277	SFTPB
ZNF525	0.029995896784447	SFTPB
ZNF765	0.0291824076159562	SFTPB
ZNF761	0.0444409943532486	SFTPB
ZNF813	0.0295268489896349	SFTPB
ZNF331	0.220424880695561	SFTPB
DPRX	0.074570331216773	SFTPB
ZNF628	0.0279760603418576	SFTPB
ZNF579	0.0247444763273184	SFTPB
FIZ1	0.0296867112364874	SFTPB
ZNF524	0.0687685950561728	SFTPB
ZNF865	0.0304988838329883	SFTPB
ZNF784	0.0327914209760271	SFTPB
ZNF580	0.0291859961681465	SFTPB
ZNF581	0.0352612057369093	SFTPB
ZNF787	0.0396689186996075	SFTPB
ZNF444	0.0284444552091037	SFTPB
ZSCAN5B	0.027226575249209	SFTPB
ZSCAN5C	0.039345437045053	SFTPB
ZSCAN5A	0.0330171706536102	SFTPB
ZNF582	0.0289404027408119	SFTPB
ZNF583	0.0291859961681465	SFTPB
ZNF667	0.0281733795054136	SFTPB
ZNF471	0.0293922845405272	SFTPB
ZFP28	0.0323939509621378	SFTPB
ZNF470	0.0291859961681465	SFTPB
ZNF71	0.0292905439573442	SFTPB
ZNF835	0.0283712045024254	SFTPB
ZIM2	0.0318943797453547	SFTPB
PEG3	0.0313038420973164	SFTPB
DUXA	0.0874046640586284	SFTPB
ZNF264	0.0313656565880883	SFTPB
ZNF805	0.025263424511178	SFTPB
ZNF460	0.0567037687625697	SFTPB
ZNF543	0.0338502271466122	SFTPB
ZNF304	0.0318158567491611	SFTPB
ZNF547	0.0404998679164493	SFTPB
ZNF548	0.117780154005523	SFTPB
ZNF17	0.0313014868264408	SFTPB
ZNF749	0.0341138397386175	SFTPB
ZNF772	0.0289661762379089	SFTPB
ZNF419	0.0327035170513729	SFTPB
ZNF773	0.0297284087060193	SFTPB
ZNF549	0.0301852986096387	SFTPB
ZNF550	0.0290541515689963	SFTPB
ZNF416	0.0291859961681465	SFTPB
ZIK1	0.0310222371117369	SFTPB
ZNF530	0.0303462327166144	SFTPB
ZNF134	0.0296673984842496	SFTPB
ZNF211	0.0268799497939021	SFTPB
ZSCAN4	0.0319636417939946	SFTPB
ZNF551	0.0322436724556436	SFTPB
ZNF154	0.0312995466620922	SFTPB
ZNF671	0.0284602388077345	SFTPB
ZNF776	0.0291859961681465	SFTPB
ZNF586	0.0292069927688894	SFTPB
ZNF552	0.0105413214789007	SFTPB
ZNF587B	0.0528663879750639	SFTPB
ZNF814	0.0191659440980211	SFTPB
ZNF587	0.0268883883491244	SFTPB
ZNF417	0.0289216192446537	SFTPB
ZNF418	0.0742037016342299	SFTPB
ZNF256	0.0291465665009128	SFTPB
ZNF606	0.0293302985997906	SFTPB
ZSCAN1	0.0273570533734463	SFTPB
ZNF135	0.0675010900038722	SFTPB
ZSCAN18	0.0326861063712407	SFTPB
ZNF329	0.0291859961681465	SFTPB
ZNF274	0.0241223369083495	SFTPB
ZNF544	0.0291859961681465	SFTPB
ZNF8	0.0290577147687027	SFTPB
ZSCAN22	0.0294415715135991	SFTPB
ZNF497	0.030340865405745	SFTPB
ZNF837	0.0296057968715561	SFTPB
ZNF584	0.0283643876002134	SFTPB
ZNF132	0.0292735103654314	SFTPB
ZNF324B	0.0288554973110552	SFTPB
ZNF324	0.031969292144107	SFTPB
ZNF446	0.0304730921192511	SFTPB
ZBTB45	0.0284135489606414	SFTPB
MZF1	0.0299594923123906	SFTPB
SOX12	0.0272127585189945	SFTPB
RBCK1	0.0252343301282882	SFTPB
TCF15	0.246526212033117	SFTPB
SCRT2	0.0304067245602899	SFTPB
ZNF343	0.0336910407551017	SFTPB
EBF4	0.0286180660714549	SFTPB
CENPB	0.0302502836618822	SFTPB
OVOL2	0.0645430687576067	SFTPB
ZNF133	0.0291859961681465	SFTPB
INSM1	0.0290615583890333	SFTPB
NKX2_4	0.0278145188234183	SFTPB
NKX2_2	0.0244712138521786	SFTPB
PAX1	0.0421480013544605	SFTPB
FOXA2	1.94124946685045	SFTPB
GZF1	0.0348795130882102	SFTPB
VSX1	0.0356181326246008	SFTPB
ZNF337	0.0291859961681465	SFTPB
FOXS1	0.581105905312831	SFTPB
PLAGL2	0.0565177610347567	SFTPB
E2F1	0.0342999098250961	SFTPB
ZNF341	0.0393769638902149	SFTPB
PHF20	0.0326799668577224	SFTPB
TGIF2	0.0327122391208195	SFTPB
MAFB	0.204575626205015	SFTPB
ZHX3	0.0260093287725797	SFTPB
L3MBTL1	0.0421392617185958	SFTPB
MYBL2	0.0427932232759514	SFTPB
HNF4A	0.050523641096819	SFTPB
RBPJL	0.0301454167292365	SFTPB
DNTTIP1	0.0743659833151152	SFTPB
ZNF335	0.030632795679327	SFTPB
ZNF334	0.0308703000117491	SFTPB
NCOA3	0.0480776255484541	SFTPB
SNAI1	0.0418929095044852	SFTPB
CEBPB	0.116230538113647	SFTPB
ADNP	0.0305909974885137	SFTPB
NFATC2	0.66117454633909	SFTPB
SALL4	0.0242544022878759	SFTPB
ZFP64	0.0294938537740808	SFTPB
TSHZ2	0.0250964926319934	SFTPB
ZNF217	0.0289546484678271	SFTPB
TFAP2C	0.0360713403289216	SFTPB
CTCFL	0.0333499624205229	SFTPB
ZNF831	0.0230235286533873	SFTPB
GATA5	0.0547709146493795	SFTPB
TCFL5	0.0295672749901875	SFTPB
BHLHE23	0.0288227878393587	SFTPB
GMEB2	0.0271957805579084	SFTPB
ZGPAT	0.0363848942770812	SFTPB
SLC2A4RG	0.0311574949129829	SFTPB
ZBTB46	0.0339205591532341	SFTPB
ZNF512B	0.0282699693119064	SFTPB
SOX18	0.0303296928526717	SFTPB
MYT1	0.0299822553722517	SFTPB
GABPA	0.0291859961681465	SFTPB
BACH1	0.0311863232878904	SFTPB
OLIG2	0.0355537156942654	SFTPB
OLIG1	0.0329671227081505	SFTPB
SON	0.0271802236182902	SFTPB
RUNX1	0.027047549761527	SFTPB
SIM2	0.0278408632606997	SFTPB
ERG	0.0325181430753465	SFTPB
ETS2	0.0304406447918557	SFTPB
PRDM15	0.0315098341861734	SFTPB
ZBTB21	0.0295054555304273	SFTPB
PKNOX1	0.0305835823895703	SFTPB
AIRE	0.0376233348698392	SFTPB
GSC2	0.0481376967605202	SFTPB
TBX1	0.0340001158817981	SFTPB
ZNF74	0.0291859961681465	SFTPB
THAP7	0.0299671394232064	SFTPB
HIC2	0.0289323267084873	SFTPB
ZNF280B	0.0422753543124269	SFTPB
ZNF280A	0.0204650438749767	SFTPB
ZNF70	0.029112344905843	SFTPB
XBP1	0.23628550071377	SFTPB
PATZ1	0.0291859961681465	SFTPB
ISX	0.0220059062310851	SFTPB
MAFF	0.0297170883215662	SFTPB
ATF4	0.0293364827323191	SFTPB
TEF	0.0331184448619899	SFTPB
SREBF2	0.200430796755675	SFTPB
TCF20	0.0279778593260432	SFTPB
PPARA	0.0275153239701392	SFTPB
ZBED4	0.0421037065879036	SFTPB
SHOX	0.0272480025562768	SFTPB
ZBED1	0.0309203571783694	SFTPB
YY2	0.00664888909287548	SFTPB
ZNF645	0.0283372555533264	SFTPB
ZFX	0.0291715850831725	SFTPB
ARX	0.0366675693867169	SFTPB
NR0B1	0.0344831442399266	SFTPB
ZNF674	0.0251551627049062	SFTPB
ZNF157	0.0234157477580925	SFTPB
ZNF41	0.0291859961681465	SFTPB
ELK1	0.0527275983910668	SFTPB
ZNF81	0.0284245610721214	SFTPB
ZNF182	0.0284313109553855	SFTPB
ZNF630	0.0296669676609691	SFTPB
GATA1	0.038550836688705	SFTPB
TFE3	0.0299599373892807	SFTPB
FOXP3	0.0205486659950337	SFTPB
KLF8	0.0365446569863073	SFTPB
ZXDB	0.0299854434207293	SFTPB
ZXDA	0.0273361179805848	SFTPB
AR	0.0181236896878985	SFTPB
FOXO4	0.0295374186495123	SFTPB
TBX22	0.0337833672135103	SFTPB
POU3F4	0.031058949531156	SFTPB
HDX	0.0253338034926416	SFTPB
ZNF711	0.0725580053751248	SFTPB
DACH2	0.0454021608086262	SFTPB
CPXCR1	0.0275727141447202	SFTPB
ZMAT1	0.0317375684296183	SFTPB
NKRF	0.0182844585334023	SFTPB
RHOXF2B	0.065299309872771	SFTPB
RHOXF1	0.0216448615378209	SFTPB
RHOXF2	0.0272891159929179	SFTPB
ZBTB33	0.0292665089432614	SFTPB
ELF4	0.0285469882607329	SFTPB
ZNF280C	0.0293872009735565	SFTPB
ZNF75D	0.0291859961681465	SFTPB
ZNF449	0.0244384015087494	SFTPB
ZIC3	0.0347017648261425	SFTPB
SOX3	0.0278398093523405	SFTPB
HSFX2	0.0275510124503449	SFTPB
HSFX1	0.0274378475191445	SFTPB
ZNF275	0.0299101010107964	SFTPB
ZFP92	0.0314429862480108	SFTPB
MECP2	0.0293224426291793	SFTPB
SRY	0.0302746851847722	SFTPB
ZFY	0.0262154917767333	SFTPB
HSFY2	0.0360069662124336	SFTPB
Variable	varimp	gene
HES4	0.222502535086834	SCGB1A1
SKI	0.176738077027315	SCGB1A1
HES5	0.15687204406086	SCGB1A1
PRDM16	0.161125766495745	SCGB1A1
TP73	5.25359538311715	SCGB1A1
HES2	0.186294018763759	SCGB1A1
ZBTB48	0.176811466247406	SCGB1A1
THAP3	0.178531050098793	SCGB1A1
CAMTA1	0.197492457871221	SCGB1A1
CENPS	0.179189784507332	SCGB1A1
CASZ1	0.169730870844605	SCGB1A1
PRDM2	0.174683305351938	SCGB1A1
SPEN	0.195327365967195	SCGB1A1
ZBTB17	0.176673026806003	SCGB1A1
PAX7	0.211265329297264	SCGB1A1
ZBTB40	0.203187385719502	SCGB1A1
ZNF436	0.174069326530495	SCGB1A1
E2F2	0.228601752592664	SCGB1A1
GRHL3	0.157260308771801	SCGB1A1
RUNX3	0.193873929576309	SCGB1A1
ZNF683	0.187146177346765	SCGB1A1
LIN28A	0.178294422792221	SCGB1A1
AHDC1	0.171330223825654	SCGB1A1
GMEB1	0.167971272738965	SCGB1A1
ZBTB8B	0.186094956439916	SCGB1A1
ZBTB8A	0.179352090456902	SCGB1A1
ZNF362	0.176673026806003	SCGB1A1
ZSCAN20	0.176643145919812	SCGB1A1
TFAP2E	0.17885352287121	SCGB1A1
MTF1	0.151706010653222	SCGB1A1
POU3F1	0.177798718911402	SCGB1A1
HEYL	0.179477688183861	SCGB1A1
MYCL	0.186734908380726	SCGB1A1
RLF	0.146121926830309	SCGB1A1
ZFP69B	0.172298422477873	SCGB1A1
ZFP69	0.171333242286278	SCGB1A1
ZNF684	0.184531151733374	SCGB1A1
NFYC	0.176673026806003	SCGB1A1
SCMH1	0.177076923353116	SCGB1A1
FOXO6	0.177673043392777	SCGB1A1
HIVEP3	0.183565246860844	SCGB1A1
FOXJ3	0.172061001759326	SCGB1A1
YBX1	0.179363229668915	SCGB1A1
ZNF691	0.176673026806003	SCGB1A1
KLF17	0.167559733394803	SCGB1A1
CCDC17	24.4467397518119	SCGB1A1
GPBP1L1	0.176673026806003	SCGB1A1
DMBX1	0.201651509890838	SCGB1A1
TAL1	0.180002434387968	SCGB1A1
FOXE3	0.190192347676744	SCGB1A1
FOXD2	0.21313929876037	SCGB1A1
DMRTA2	0.140408950203635	SCGB1A1
DMRTB1	0.138692235608732	SCGB1A1
GLIS1	0.188557170247139	SCGB1A1
MYSM1	0.178196700900299	SCGB1A1
JUN	0.180303766040196	SCGB1A1
NFIA	0.176226637704267	SCGB1A1
FOXD3	0.133805110238547	SCGB1A1
LHX8	0.178799703316407	SCGB1A1
ZZZ3	0.174953062952923	SCGB1A1
GTF2B	0.176850118839624	SCGB1A1
ZNF326	0.176673026806003	SCGB1A1
BARHL2	0.164408853533465	SCGB1A1
ZNF644	0.180306058344523	SCGB1A1
GFI1	0.182370755506318	SCGB1A1
MTF2	0.206677933216927	SCGB1A1
DR1	0.176241345976597	SCGB1A1
ALX3	0.169248300161681	SCGB1A1
NHLH2	0.195570120222162	SCGB1A1
TBX15	0.221760576404077	SCGB1A1
ZNF697	0.149667615637369	SCGB1A1
ARNT	0.175634054683735	SCGB1A1
SETDB1	0.187521158654101	SCGB1A1
ZNF687	0.193160832427698	SCGB1A1
RFX5	0.177043426015606	SCGB1A1
RORC	0.196715599704708	SCGB1A1
GATAD2B	0.176673026806003	SCGB1A1
CREB3L4	0.193383499806908	SCGB1A1
ZBTB7B	0.21389457723704	SCGB1A1
ASH1L	0.18226775488521	SCGB1A1
GLMP	0.238806201299615	SCGB1A1
MEF2D	0.175044763993891	SCGB1A1
ETV3L	0.214982352779409	SCGB1A1
ETV3	0.179023318289772	SCGB1A1
NHLH1	0.212199254149619	SCGB1A1
USF1	0.176537793566344	SCGB1A1
NR1I3	0.16128200006835	SCGB1A1
ATF6	0.173209218118476	SCGB1A1
PBX1	0.158344638351845	SCGB1A1
LMX1A	0.159531639155276	SCGB1A1
RXRG	0.204931226932209	SCGB1A1
POGK	0.176673026806003	SCGB1A1
POU2F1	0.171186156635515	SCGB1A1
TBX19	0.185540585090436	SCGB1A1
PRRX1	0.202237240102375	SCGB1A1
ZBTB37	0.178756355305331	SCGB1A1
LHX4	0.188987674952522	SCGB1A1
ZNF648	0.168717805720477	SCGB1A1
ZBTB41	0.159484073554385	SCGB1A1
LHX9	0.190472494716294	SCGB1A1
NR5A2	0.182592313733297	SCGB1A1
ZNF281	0.176117249402934	SCGB1A1
ASCL5	0.198153829900004	SCGB1A1
ELF3	0.173205773846962	SCGB1A1
KDM5B	0.18308091050148	SCGB1A1
MYOG	0.17199959082495	SCGB1A1
ZBED6	0.176524344054984	SCGB1A1
SOX13	0.155464999305184	SCGB1A1
ELK4	0.17206979953216	SCGB1A1
IRF6	0.180266990480053	SCGB1A1
ATF3	0.167940001264094	SCGB1A1
BATF3	0.166987131045649	SCGB1A1
PROX1	0.212335134876801	SCGB1A1
ESRRG	0.231677574630694	SCGB1A1
HLX	0.166995680139194	SCGB1A1
MIXL1	0.145217797705758	SCGB1A1
ZNF678	0.15736160384602	SCGB1A1
ZBTB18	0.224303833407889	SCGB1A1
SMYD3	0.198759366185125	SCGB1A1
AHCTF1	0.183199858554532	SCGB1A1
ZNF695	0.172255485690948	SCGB1A1
ZNF670	0.164613455043395	SCGB1A1
ZNF669	0.175510165955485	SCGB1A1
ZNF124	0.162596800642146	SCGB1A1
ZNF496	0.176775271298988	SCGB1A1
ZNF672	0.151832343127845	SCGB1A1
ZNF692	0.191853335872161	SCGB1A1
MYT1L	0.275595698553762	SCGB1A1
SOX11	0.161614689638243	SCGB1A1
GRHL1	0.346113307656671	SCGB1A1
KLF11	0.189141447387026	SCGB1A1
E2F6	0.176673026806003	SCGB1A1
MYCN	0.175537156642695	SCGB1A1
OSR1	0.166829992771358	SCGB1A1
NCOA1	0.176673026806003	SCGB1A1
CENPA	0.146493167538386	SCGB1A1
PREB	0.202355137890244	SCGB1A1
TCF23	0.212358485354931	SCGB1A1
ZNF513	0.199242465830305	SCGB1A1
ZNF512	0.176673026806003	SCGB1A1
FOSL2	0.170941076297051	SCGB1A1
CEBPZ	0.176046116215417	SCGB1A1
SIX3	0.197840630959189	SCGB1A1
SIX2	0.175539869897103	SCGB1A1
EPAS1	0.208073871970647	SCGB1A1
FOXN2	0.168868719318245	SCGB1A1
BCL11A	0.173305555258453	SCGB1A1
REL	0.199340102607611	SCGB1A1
OTX1	0.166351072963459	SCGB1A1
MEIS1	0.167587814694977	SCGB1A1
MXD1	0.24064703882752	SCGB1A1
FIGLA	0.211573639785758	SCGB1A1
VAX2	0.134470666492503	SCGB1A1
EMX1	0.175989245122267	SCGB1A1
NOTO	0.191525858690502	SCGB1A1
EGR4	0.142432724566342	SCGB1A1
TET3	0.166205188662798	SCGB1A1
LBX2	0.140962729097314	SCGB1A1
TLX2	0.263820558946626	SCGB1A1
KCMF1	0.176673026806003	SCGB1A1
TCF7L1	0.183242094080879	SCGB1A1
ATOH8	0.170704502424951	SCGB1A1
FOXI3	0.17406688869417	SCGB1A1
ZNF514	0.17552488818061	SCGB1A1
ZNF2	0.179423799380734	SCGB1A1
AC092835.2	0.1663563431212	SCGB1A1
KCNIP3	0.169175514602581	SCGB1A1
ARID5A	0.191108193497053	SCGB1A1
NPAS2	0.216688073619098	SCGB1A1
RFX8	0.191833534762758	SCGB1A1
POU3F3	0.162873257767976	SCGB1A1
ZC3H8	0.171140815844857	SCGB1A1
PAX8	0.191063141328086	SCGB1A1
FOXD4L1	0.160017789337317	SCGB1A1
EN1	0.191782118276498	SCGB1A1
GLI2	0.15548984194202	SCGB1A1
TFCP2L1	0.189222093161247	SCGB1A1
ZEB2	0.182709197408697	SCGB1A1
NR4A2	0.18931957504637	SCGB1A1
BAZ2B	0.169165936444232	SCGB1A1
TBR1	0.137009096502504	SCGB1A1
CSRNP3	0.187487082090069	SCGB1A1
SP5	0.261547600323684	SCGB1A1
DLX1	0.193416277566544	SCGB1A1
DLX2	0.171461529684006	SCGB1A1
SP3	0.176673026806003	SCGB1A1
ATF2	0.178093862191095	SCGB1A1
HOXD13	0.161807391543117	SCGB1A1
HOXD10	0.188149904344726	SCGB1A1
HOXD9	0.204827444436803	SCGB1A1
HOXD8	0.154367617376443	SCGB1A1
HOXD3	0.155075181314784	SCGB1A1
HOXD4	0.18655759594305	SCGB1A1
HOXD1	0.303101843360504	SCGB1A1
NFE2L2	0.173136840878735	SCGB1A1
ZNF385B	0.193140412352861	SCGB1A1
NEUROD1	0.177368856210018	SCGB1A1
ZNF804A	0.200992892830094	SCGB1A1
STAT1	0.168690457719525	SCGB1A1
STAT4	0.176141285704232	SCGB1A1
SATB2	0.191833803551606	SCGB1A1
CARF	0.179159879038581	SCGB1A1
KLF7	0.178975471835452	SCGB1A1
