minsplit,maxdepth,CP,nsplit,rel error,xerror,xstd
35,20,0.01,6,0.175015414588383,0.344292536222503,0.0437057326880351
40,23,0.01,6,0.175015414588383,0.34503775277603,0.049118217948267
33,32,0.0171180915103246,5,0.170675391793248,0.345236256963525,0.0433751717570791
35,22,0.0171180915103246,4,0.20426950427378,0.345289291192048,0.0424965310126786
21,35,0.0335941124805318,4,0.20426950427378,0.345462322633693,0.0446414114143509
36,35,0.0171180915103246,4,0.20426950427378,0.345480691023355,0.0408413531333862
28,40,0.0171180915103246,5,0.170675391793248,0.345877769227966,0.0443096471858359
35,21,0.0171180915103246,4,0.20426950427378,0.346115595868767,0.0472505528519003
20,38,0.0171180915103246,5,0.170675391793248,0.346449631038555,0.0418854649347066
21,20,0.0121359981750721,6,0.153557300282924,0.34665758197621,0.0444182555091147
28,22,0.01,7,0.141421302107851,0.346921449753965,0.0408892183013064
32,22,0.0121359981750721,6,0.153557300282924,0.347172257564145,0.0479757849387007
20,21,0.0121359981750721,6,0.153557300282924,0.347782220698693,0.0426742827718119
33,40,0.01,7,0.141421302107851,0.347851569442796,0.0461735473808434
20,29,0.01,7,0.141421302107851,0.348245054015729,0.0462265201473499
38,39,0.01,6,0.175015414588383,0.3484883949781,0.0482453176829406
40,27,0.0171180915103246,4,0.20426950427378,0.348853526517061,0.0464705910791242
30,24,0.0171180915103246,5,0.170675391793248,0.34936245263511,0.0494153920485451
25,32,0.0171180915103246,5,0.170675391793248,0.349692602128552,0.0529226240241407
37,20,0.0171180915103246,4,0.20426950427378,0.34979016822031,0.0498783925513475
27,34,0.01,7,0.141421302107851,0.350082160364163,0.0435616864740654
39,34,0.01,6,0.175015414588383,0.35009113703027,0.0465223609552848
20,32,0.0121359981750721,6,0.153557300282924,0.350106812501106,0.0429917070545623
40,39,0.01,6,0.175015414588383,0.350708440654396,0.0465334681838442
20,30,0.01,7,0.141421302107851,0.35073095335612,0.049160967042698
30,39,0.0171180915103246,5,0.170675391793248,0.350819854878217,0.0459336021047114
35,34,0.0171180915103246,4,0.20426950427378,0.351013667859028,0.0497087383615165
24,34,0.0171180915103246,5,0.170675391793248,0.351201543397095,0.0469540036495904
36,28,0.0121359981750721,5,0.187151412763455,0.351397645638959,0.0425588750754119
33,27,0.01,7,0.141421302107851,0.351995842096565,0.0493788630881638
35,30,0.0171180915103246,4,0.20426950427378,0.352888570383084,0.0444028613778367
26,33,0.0121359981750721,6,0.153557300282924,0.353354230884865,0.0452799362426748
22,27,0.0171180915103246,5,0.170675391793248,0.353388772987982,0.0525616826174275
27,22,0.0121359981750721,6,0.153557300282924,0.353560780874174,0.0472238969631671
35,28,0.01,6,0.175015414588383,0.354010779294004,0.0474425554829001
23,23,0.0459390301677285,3,0.250208534441508,0.354309318398867,0.0456951102785453
25,36,0.0335941124805318,4,0.20426950427378,0.354343585647133,0.0526159672826325
35,29,0.0121359981750721,5,0.187151412763455,0.354492759849799,0.0529667320291905
37,31,0.01,6,0.175015414588383,0.355013395836428,0.044020854525619
39,40,0.0459390301677285,3,0.250208534441508,0.355620529175371,0.0469722073529981
37,40,0.0171180915103246,4,0.20426950427378,0.355878501108523,0.0543150211601572
27,29,0.0121359981750721,6,0.153557300282924,0.356434112464338,0.046990299234941
27,20,0.0171180915103246,5,0.170675391793248,0.356891312728975,0.0501650734428784
23,40,0.0121359981750721,6,0.153557300282924,0.35782458562001,0.0463654354559506
34,36,0.0121359981750721,5,0.187151412763455,0.357851557218952,0.0442182955596755
38,22,0.0171180915103246,4,0.20426950427378,0.359350285264521,0.0483915649343297
33,23,0.0171180915103246,5,0.170675391793248,0.359679542330837,0.0508501953460339
26,21,0.01,7,0.141421302107851,0.36041998275383,0.0479774416499791
24,29,0.0171180915103246,5,0.170675391793248,0.361029199750487,0.0526378794798777
40,32,0.01,6,0.175015414588383,0.361307472483934,0.0458146090744022
23,26,0.0121359981750721,6,0.153557300282924,0.3614964214726,0.0473886864685333
22,38,0.0335941124805318,4,0.20426950427378,0.361547624683613,0.0454588695502358
38,21,0.0121359981750721,5,0.187151412763455,0.362363602116011,0.0456999266924133
21,36,0.0171180915103246,5,0.170675391793248,0.362525862332922,0.0514330487380465
22,21,0.01,7,0.141421302107851,0.36285939957667,0.0465221378476574
21,33,0.0171180915103246,5,0.170675391793248,0.362944983863355,0.0444152692776905
30,23,0.01,7,0.141421302107851,0.363065188183356,0.0489090911120941
26,28,0.0171180915103246,5,0.170675391793248,0.363150963434213,0.0482158743866409
25,34,0.0171180915103246,5,0.170675391793248,0.364192057635273,0.0482729793867498
37,33,0.0171180915103246,4,0.20426950427378,0.364379832000188,0.0445880202719211
21,21,0.0171180915103246,5,0.170675391793248,0.364508774983456,0.0574840358301921
26,29,0.01,7,0.141421302107851,0.364659933643166,0.0493364622979769
22,34,0.0121359981750721,6,0.153557300282924,0.365299594829964,0.052945369713846
24,24,0.0171180915103246,5,0.170675391793248,0.365571998771961,0.0490948958558885
40,33,0.0171180915103246,4,0.20426950427378,0.368918194885907,0.0535547526626178
31,20,0.0335941124805318,4,0.20426950427378,0.368947477664251,0.0471886719944232
37,25,0.01,6,0.175015414588383,0.36899982700834,0.0505764517833874
23,27,0.0335941124805318,4,0.20426950427378,0.369586920238272,0.0437859120999109
26,24,0.0459390301677285,3,0.250208534441508,0.369594401696255,0.0492456966788597
20,24,0.0335941124805318,4,0.20426950427378,0.370132194041018,0.0467341256447996
31,38,0.0121359981750721,6,0.153557300282924,0.370733486735101,0.0492679032959705
34,40,0.01,6,0.175015414588383,0.371491338952658,0.0469877124541977
38,20,0.0459390301677285,3,0.250208534441508,0.372984301972963,0.0551659742792706
23,35,0.0335941124805318,4,0.20426950427378,0.375016650163261,0.0534754674386961
25,22,0.0121359981750721,6,0.153557300282924,0.375073337783931,0.0505010785702853
20,22,0.0335941124805318,4,0.20426950427378,0.377072810767697,0.046632643040434
36,36,0.01,6,0.175015414588383,0.38003215630883,0.0481379749646767
29,38,0.0335941124805318,4,0.20426950427378,0.391782947044493,0.0537771485964363
35,37,0.0121359981750721,5,0.187151412763455,0.391818999084876,0.0579710310682879
27,25,0.0121359981750721,6,0.153557300282924,0.392189655451751,0.053965655979365
22,24,0.0121359981750721,6,0.153557300282924,0.399144674308,0.05447350729665
